mu,sigma,Ann_Ret,Ann_Vol,Sharpe,Ticker,Sector
0.0009909163111400732,0.02385257034154846,0.24971091040729845,0.3786478155204733,0.6594806576767289,AMP,Financials
1.8827832309463107e-07,0.0187227719286225,4.744613741984703e-05,0.2972147902614978,0.00015963585586741027,AMT,Real Estate
0.0008423857721316283,0.02249055571463585,0.21228121457717034,0.35702650361141414,0.5945811093291162,AMZN,Cons. Disc.
0.0019534739415245075,0.02862402959877385,0.4922754332641759,0.45439238303344537,1.0833707862306798,ANET,Technology
0.00048482566380972575,0.01649600211770744,0.12217606728005088,0.26186591538149234,0.4665596402726256,AON,Financials
0.00039259110662842324,0.01843026150094265,0.09893295887036266,0.2925713311762936,0.33814987433183946,AOS,Industrials
0.0009392610363323211,0.04249201642225815,0.2366937811557449,0.6745398489538058,0.35089666166179945,APA,Energy
0.00022251688711292898,0.01881417840499818,0.056074255552458104,0.2986658230897623,0.18774915379455823,APD,Materials
0.0012407565741281285,0.018863071356671285,0.3126706566802884,0.2994419746357079,1.0441777812234712,APH,Other
0.00027622053442324414,0.029052858367537474,0.06960757467465753,0.4611998286965168,0.15092714772117008,APTV,Cons. Disc.
-0.0005675688280838019,0.020696406902817887,-0.14302734467711808,0.32854527418474,-0.43533526705574904,ARE,Real Estate
0.000394066972521638,0.015310000892535171,0.09930487707545277,0.2430387296029499,0.4085969229582718,ATO,Utilities
0.001957506207282108,0.027685560770504054,0.49329156423509124,0.439494652236717,1.1224062948765952,AVGO,Technology
0.0004068966491895961,0.01908288579107583,0.10253795559577822,0.30293142060380834,0.33848570541608963,AVY,Materials
0.00020185538719787153,0.017179542464022004,0.050867557573863624,0.27271678198605614,0.18652155251840882,AWK,Utilities
0.0009902732686026658,0.023604279865185065,0.24954886368787177,0.37470632640029344,0.6659851892153064,AXP,Financials
0.0008464095386140886,0.01728293230236975,0.2132952037307503,0.274358044788212,0.7774337504679385,AZO,Cons. Disc.
0.00019424127227522813,0.030934191315678455,0.04894880061335749,0.4910650633810749,0.09967884963417237,BA,Industrials
0.0005224325954071604,0.021685298119741216,0.13165301404260443,0.34424343558679094,0.3824416108855966,BAC,Financials
-0.0007852050518102219,0.02030176556544467,-0.19787167305617592,0.32228053717020716,-0.6139733872656209,BAX,Healthcare
0.00013814910436465107,0.025055456591114442,0.03481357429989207,0.39774304275157785,0.08752780201773615,BBY,Cons. Disc.
-7.823473245434697e-05,0.016042390681946836,-0.019715152578495435,0.2546650570762273,-0.07741600989488803,BDX,Healthcare
0.00022791010923567195,0.02341000383861484,0.05743334752738933,0.37162229008825387,0.15454763898513704,BEN,Financials
2.4242923079483916e-05,0.028108383869749707,0.0061092166160299465,0.4462067608517825,0.013691447893724897,BIIB,Healthcare
0.00013453932066645536,0.023274278940386396,0.033903908807946755,0.3694677241236618,0.09176419642165828,BIO,Healthcare
0.0007289772975315258,0.01906105190383802,0.1837022789779445,0.30258481838909795,0.6071100326709691,BK,Financials
0.0008853333897912934,0.0226608321205759,0.22310401422740594,0.35972955775696963,0.6201992842026431,BKNG,Financials
0.0007520488539357809,0.027187486315288348,0.18951631119181678,0.43158796537934857,0.43911398462012147,BKR,Energy
0.0006828526028427383,0.019486238396179547,0.17207885591637004,0.3093344447064552,0.5562874062720862,BLK,Financials
1.388001600916258e-05,0.015540880946935494,0.00349776403430897,0.2467038368427198,0.014177987983781894,BMY,Healthcare
